Last Update,Confirmed,Deaths,Recovered,Province/State,Country
discrete,continuous,continuous,continuous,discrete,discrete
,,,,,
1/22/2020 12:00,1.0,0.0,0.0,Anhui,China
1/22/2020 12:00,14.0,0.0,0.0,Beijing,China
1/22/2020 12:00,6.0,0.0,0.0,Chongqing,China
1/22/2020 12:00,1.0,0.0,0.0,Fujian,China
1/22/2020 12:00,0.0,0.0,0.0,Gansu,China
1/22/2020 12:00,26.0,0.0,0.0,Guangdong,China
1/22/2020 12:00,2.0,0.0,0.0,Guangxi,China
1/22/2020 12:00,1.0,0.0,0.0,Guizhou,China
1/22/2020 12:00,4.0,0.0,0.0,Hainan,China
1/22/2020 12:00,1.0,0.0,0.0,Hebei,China
1/22/2020 12:00,0.0,0.0,0.0,Heilongjiang,China
1/22/2020 12:00,5.0,0.0,0.0,Henan,China
1/22/2020 12:00,0.0,0.0,0.0,Hong Kong,China
1/22/2020 12:00,444.0,0.0,0.0,Hubei,China
1/22/2020 12:00,4.0,0.0,0.0,Hunan,China
1/22/2020 12:00,0.0,0.0,0.0,Inner Mongolia,China
1/22/2020 12:00,1.0,0.0,0.0,Jiangsu,China
1/22/2020 12:00,2.0,0.0,0.0,Jiangxi,China
1/22/2020 12:00,0.0,0.0,0.0,Jilin,China
1/22/2020 12:00,2.0,0.0,0.0,Liaoning,China
1/22/2020 12:00,1.0,0.0,0.0,Macau,China
1/22/2020 12:00,1.0,0.0,0.0,Ningxia,China
1/22/2020 12:00,0.0,0.0,0.0,Qinghai,China
1/22/2020 12:00,0.0,0.0,0.0,Shaanxi,China
1/22/2020 12:00,2.0,0.0,0.0,Shandong,China
1/22/2020 12:00,9.0,0.0,0.0,Shanghai,China
1/22/2020 12:00,1.0,0.0,0.0,Shanxi,China
1/22/2020 12:00,5.0,0.0,0.0,Sichuan,China
1/22/2020 12:00,1.0,0.0,0.0,Taiwan,China
1/22/2020 12:00,4.0,0.0,0.0,Tianjin,China
1/22/2020 12:00,0.0,0.0,0.0,Tibet,China
1/22/2020 12:00,1.0,0.0,0.0,Washington,US
1/22/2020 12:00,0.0,0.0,0.0,Xinjiang,China
1/22/2020 12:00,1.0,0.0,0.0,Yunnan,China
1/22/2020 12:00,10.0,0.0,0.0,Zhejiang,China
1/22/2020 12:00,2.0,0.0,0.0,,Japan
1/22/2020 12:00,2.0,0.0,0.0,,Thailand
1/22/2020 12:00,1.0,0.0,0.0,,South Korea
1/23/20 12:00 PM,9.0,0.0,0.0,Anhui,Mainland China
1/23/20 12:00 PM,22.0,0.0,0.0,Beijing,Mainland China
1/23/20 12:00 PM,9.0,0.0,0.0,Chongqing,Mainland China
1/23/20 12:00 PM,5.0,0.0,0.0,Fujian,Mainland China
1/23/20 12:00 PM,2.0,0.0,0.0,Gansu,Mainland China
1/23/20 12:00 PM,32.0,0.0,2.0,Guangdong,Mainland China
1/23/20 12:00 PM,5.0,0.0,0.0,Guangxi,Mainland China
1/23/20 12:00 PM,3.0,0.0,0.0,Guizhou,Mainland China
1/23/20 12:00 PM,5.0,0.0,0.0,Hainan,Mainland China
1/23/20 12:00 PM,1.0,1.0,0.0,Hebei,Mainland China
1/23/20 12:00 PM,2.0,0.0,0.0,Heilongjiang,Mainland China
1/23/20 12:00 PM,5.0,0.0,0.0,Henan,Mainland China
1/23/20 12:00 PM,2.0,0.0,0.0,Hong Kong,Hong Kong
1/23/20 12:00 PM,444.0,17.0,28.0,Hubei,Mainland China
1/23/20 12:00 PM,9.0,0.0,0.0,Hunan,Mainland China
1/23/20 12:00 PM,0.0,0.0,0.0,Inner Mongolia,Mainland China
1/23/20 12:00 PM,5.0,0.0,0.0,Jiangsu,Mainland China
1/23/20 12:00 PM,7.0,0.0,0.0,Jiangxi,Mainland China
1/23/20 12:00 PM,1.0,0.0,0.0,Jilin,Mainland China
1/23/20 12:00 PM,3.0,0.0,0.0,Liaoning,Mainland China
1/23/20 12:00 PM,2.0,0.0,0.0,Macau,Macau
1/23/20 12:00 PM,1.0,0.0,0.0,Ningxia,Mainland China
1/23/20 12:00 PM,0.0,0.0,0.0,Qinghai,Mainland China
1/23/20 12:00 PM,3.0,0.0,0.0,Shaanxi,Mainland China
1/23/20 12:00 PM,6.0,0.0,0.0,Shandong,Mainland China
1/23/20 12:00 PM,16.0,0.0,0.0,Shanghai,Mainland China
1/23/20 12:00 PM,1.0,0.0,0.0,Shanxi,Mainland China
1/23/20 12:00 PM,8.0,0.0,0.0,Sichuan,Mainland China
1/23/20 12:00 PM,1.0,0.0,0.0,Taiwan,Taiwan
1/23/20 12:00 PM,4.0,0.0,0.0,Tianjin,Mainland China
1/23/20 12:00 PM,0.0,0.0,0.0,Tibet,Mainland China
1/23/20 12:00 PM,1.0,0.0,0.0,Washington,US
1/23/20 12:00 PM,2.0,0.0,0.0,Xinjiang,Mainland China
1/23/20 12:00 PM,2.0,0.0,0.0,Yunnan,Mainland China
1/23/20 12:00 PM,27.0,0.0,0.0,Zhejiang,Mainland China
1/23/20 12:00 PM,1.0,0.0,0.0,,Japan
1/23/20 12:00 PM,3.0,0.0,0.0,,Thailand
1/23/20 12:00 PM,1.0,0.0,0.0,,South Korea
1/23/20 12:00 PM,1.0,0.0,0.0,,Singapore
1/23/20 12:00 PM,0.0,0.0,0.0,,Philippines
1/23/20 12:00 PM,0.0,0.0,0.0,,Malaysia
1/23/20 12:00 PM,2.0,0.0,0.0,,Vietnam
1/23/20 12:00 PM,0.0,0.0,0.0,,Australia
1/23/20 12:00 PM,0.0,0.0,0.0,,Mexico
1/23/20 12:00 PM,0.0,0.0,0.0,,Brazil
1/24/2020 12:00 PM,549.0,24.0,31.0,Hubei,Mainland China
1/24/2020 12:00 PM,53.0,0.0,2.0,Guangdong,Mainland China
1/24/2020 12:00 PM,43.0,0.0,1.0,Zhejiang,Mainland China
1/24/2020 12:00 PM,36.0,0.0,1.0,Beijing,Mainland China
1/24/2020 12:00 PM,27.0,0.0,0.0,Chongqing,Mainland China
1/24/2020 12:00 PM,24.0,0.0,0.0,Hunan,Mainland China
1/24/2020 12:00 PM,23.0,0.0,0.0,Guangxi,Mainland China
1/24/2020 12:00 PM,20.0,0.0,1.0,Shanghai,Mainland China
1/24/2020 12:00 PM,18.0,0.0,0.0,Jiangxi,Mainland China
1/24/2020 12:00 PM,15.0,0.0,0.0,Sichuan,Mainland China
1/24/2020 12:00 PM,15.0,0.0,0.0,Shandong,Mainland China
1/24/2020 12:00 PM,15.0,0.0,0.0,Anhui,Mainland China
1/24/2020 12:00 PM,10.0,0.0,0.0,Fujian,Mainland China
1/24/2020 12:00 PM,9.0,0.0,0.0,Henan,Mainland China
1/24/2020 12:00 PM,9.0,0.0,0.0,Jiangsu,Mainland China
1/24/2020 12:00 PM,8.0,0.0,0.0,Hainan,Mainland China
1/24/2020 12:00 PM,8.0,0.0,0.0,Tianjin,Mainland China
1/24/2020 12:00 PM,5.0,0.0,0.0,Yunnan,Mainland China
1/24/2020 12:00 PM,5.0,0.0,0.0,Shaanxi,Mainland China
1/24/2020 12:00 PM,4.0,1.0,0.0,Heilongjiang,Mainland China
1/24/2020 12:00 PM,4.0,0.0,0.0,Liaoning,Mainland China
1/24/2020 12:00 PM,3.0,0.0,0.0,Guizhou,Mainland China
1/24/2020 12:00 PM,3.0,0.0,0.0,Jilin,Mainland China
1/24/2020 12:00 PM,3.0,0.0,0.0,Taiwan,Taiwan
1/24/2020 12:00 PM,2.0,0.0,0.0,Ningxia,Mainland China
1/24/2020 12:00 PM,2.0,0.0,0.0,Hong Kong,Hong Kong
1/24/2020 12:00 PM,2.0,0.0,0.0,Macau,Macau
1/24/2020 12:00 PM,2.0,1.0,0.0,Hebei,Mainland China
1/24/2020 12:00 PM,2.0,0.0,0.0,Gansu,Mainland China
1/24/2020 12:00 PM,2.0,0.0,0.0,Xinjiang,Mainland China
1/24/2020 12:00 PM,1.0,0.0,0.0,Shanxi,Mainland China
1/24/2020 12:00 PM,1.0,0.0,0.0,Inner Mongolia,Mainland China
1/24/2020 12:00 PM,0.0,0.0,0.0,Qinghai,Mainland China
1/24/2020 12:00 PM,1.0,0.0,0.0,Washington,US
1/24/2020 12:00 PM,1.0,0.0,0.0,Chicago,US
1/24/2020 12:00 PM,2.0,0.0,0.0,,Japan
1/24/2020 12:00 PM,5.0,0.0,0.0,,Thailand
1/24/2020 12:00 PM,2.0,0.0,0.0,,South Korea
1/24/2020 12:00 PM,3.0,0.0,0.0,,Singapore
1/24/2020 12:00 PM,2.0,0.0,0.0,,Vietnam
1/24/2020 4:00 PM,2.0,0.0,0.0,,France
1/25/2020 10:00 PM,1052.0,52.0,42.0,Hubei,Mainland China
1/25/2020 10:00 PM,104.0,0.0,1.0,Zhejiang,Mainland China
1/25/2020 12:00 PM,98.0,0.0,2.0,Guangdong,Mainland China
1/25/2020 12:00 PM,83.0,1.0,0.0,Henan,Mainland China
1/25/2020 12:00 PM,75.0,0.0,0.0,Chongqing,Mainland China
1/25/2020 12:00 PM,69.0,0.0,0.0,Hunan,Mainland China
1/25/2020 12:00 PM,60.0,0.0,0.0,Anhui,Mainland China
1/25/2020 12:00 PM,51.0,0.0,2.0,Beijing,Mainland China
1/25/2020 12:00 PM,44.0,0.0,0.0,Sichuan,Mainland China
1/25/2020 12:00 PM,40.0,1.0,1.0,Shanghai,Mainland China
1/25/2020 12:00 PM,39.0,0.0,0.0,Shandong,Mainland China
1/25/2020 12:00 PM,36.0,0.0,0.0,Jiangxi,Mainland China
1/25/2020 12:00 PM,33.0,0.0,0.0,Guangxi,Mainland China
1/25/2020 12:00 PM,31.0,0.0,1.0,Jiangsu,Mainland China
1/25/2020 12:00 PM,19.0,0.0,0.0,Hainan,Mainland China
1/25/2020 12:00 PM,19.0,0.0,0.0,Liaoning,Mainland China
1/25/2020 12:00 PM,18.0,1.0,0.0,Fujian,Mainland China
1/25/2020 12:00 PM,15.0,0.0,0.0,Heilongjiang,Mainland China
1/25/2020 12:00 PM,15.0,0.0,0.0,Shaanxi,Mainland China
1/25/2020 12:00 PM,13.0,0.0,0.0,Tianjin,Mainland China
1/25/2020 12:00 PM,13.0,1.0,0.0,Hebei,Mainland China
1/25/2020 12:00 PM,11.0,0.0,0.0,Yunnan,Mainland China
1/25/2020 12:00 PM,9.0,0.0,0.0,Shanxi,Mainland China
1/25/2020 12:00 PM,7.0,0.0,0.0,Inner Mongolia,Mainland China
1/25/2020 12:00 PM,7.0,0.0,0.0,Gansu,Mainland China
1/25/2020 12:00 PM,5.0,0.0,0.0,Guizhou,Mainland China
1/25/2020 12:00 PM,5.0,0.0,0.0,Hong Kong,Hong Kong
1/25/2020 12:00 PM,4.0,0.0,0.0,Ningxia,Mainland China
1/25/2020 12:00 PM,4.0,0.0,0.0,Jilin,Mainland China
1/25/2020 12:00 PM,4.0,0.0,0.0,Xinjiang,Mainland China
1/25/2020 12:00 PM,3.0,0.0,0.0,Taiwan,Taiwan
1/25/2020 12:00 PM,2.0,0.0,0.0,Macau,Macau
1/25/2020 12:00 PM,1.0,0.0,0.0,Qinghai,Mainland China
1/25/2020 12:00 PM,1.0,0.0,0.0,Washington,US
1/25/2020 12:00 PM,1.0,0.0,0.0,Illinois,US
1/25/2020 12:00 PM,2.0,0.0,0.0,,Japan
1/25/2020 12:00 PM,7.0,0.0,0.0,,Thailand
1/25/2020 12:00 PM,3.0,0.0,0.0,,South Korea
1/25/2020 12:00 PM,3.0,0.0,0.0,,Singapore
1/25/2020 12:00 PM,2.0,0.0,0.0,,Vietnam
1/25/2020 12:00 PM,3.0,0.0,0.0,,France
1/25/2020 12:00 PM,4.0,0.0,0.0,,Australia
1/25/2020 12:00 PM,1.0,0.0,0.0,,Nepal
1/25/2020 12:00 PM,3.0,0.0,0.0,,Malaysia
1/26/2020 23:00,1423.0,76.0,44.0,Hubei,Mainland China
1/26/2020 23:00,146.0,0.0,2.0,Guangdong,Mainland China
1/26/2020 23:00,128.0,0.0,1.0,Zhejiang,Mainland China
1/26/2020 23:00,128.0,1.0,0.0,Henan,Mainland China
1/26/2020 23:00,110.0,0.0,0.0,Chongqing,Mainland China
1/26/2020 23:00,100.0,0.0,0.0,Hunan,Mainland China
1/26/2020 23:00,70.0,0.0,0.0,Anhui,Mainland China
1/26/2020 23:00,69.0,0.0,0.0,Sichuan,Mainland China
1/26/2020 23:00,68.0,0.0,2.0,Beijing,Mainland China
1/26/2020 23:00,63.0,0.0,0.0,Shandong,Mainland China
1/26/2020 23:00,53.0,1.0,1.0,Shanghai,Mainland China
1/26/2020 23:00,48.0,0.0,0.0,Jiangxi,Mainland China
1/26/2020 23:00,47.0,0.0,1.0,Jiangsu,Mainland China
1/26/2020 23:00,46.0,0.0,0.0,Guangxi,Mainland China
1/26/2020 23:00,35.0,0.0,0.0,Fujian,Mainland China
1/26/2020 23:00,23.0,0.0,0.0,Liaoning,Mainland China
1/26/2020 23:00,22.0,0.0,0.0,Hainan,Mainland China
1/26/2020 23:00,22.0,0.0,0.0,Shaanxi,Mainland China
1/26/2020 23:00,21.0,1.0,0.0,Heilongjiang,Mainland China
1/26/2020 23:00,19.0,0.0,0.0,Yunnan,Mainland China
1/26/2020 23:00,18.0,1.0,0.0,Hebei,Mainland China
1/26/2020 23:00,14.0,0.0,0.0,Tianjin,Mainland China
1/26/2020 23:00,14.0,0.0,0.0,Gansu,Mainland China
1/26/2020 23:00,13.0,0.0,0.0,Shanxi,Mainland China
1/26/2020 23:00,11.0,0.0,0.0,Inner Mongolia,Mainland China
1/26/2020 23:00,8.0,0.0,0.0,Hong Kong,Hong Kong
1/26/2020 23:00,7.0,0.0,0.0,Guizhou,Mainland China
1/26/2020 23:00,6.0,0.0,0.0,Jilin,Mainland China
1/26/2020 23:00,6.0,0.0,0.0,Macau,Macau
1/26/2020 23:00,5.0,0.0,0.0,Xinjiang,Mainland China
1/26/2020 23:00,4.0,0.0,0.0,Ningxia,Mainland China
1/26/2020 23:00,4.0,0.0,0.0,Taiwan,Taiwan
1/26/2020 23:00,4.0,0.0,0.0,Qinghai,Mainland China
1/26/2020 23:00,1.0,0.0,0.0,Washington,US
1/26/2020 23:00,1.0,0.0,0.0,Illinois,US
1/26/2020 23:00,2.0,0.0,0.0,California,US
1/26/2020 23:00,1.0,0.0,0.0,Arizona,US
1/26/2020 23:00,4.0,0.0,1.0,,Japan
1/26/2020 23:00,8.0,0.0,2.0,,Thailand
1/26/2020 23:00,3.0,0.0,0.0,,South Korea
1/26/2020 23:00,4.0,0.0,0.0,,Singapore
1/26/2020 23:00,2.0,0.0,0.0,,Vietnam
1/26/2020 23:00,3.0,0.0,0.0,,France
1/26/2020 23:00,4.0,0.0,0.0,,Australia
1/26/2020 23:00,1.0,0.0,0.0,,Nepal
1/26/2020 23:00,4.0,0.0,0.0,,Malaysia
1/26/2020 23:00,1.0,0.0,0.0,Ontario,Canada
1/27/2020 20:30,2714.0,100.0,47.0,Hubei,Mainland China
1/27/2020 20:30,173.0,0.0,1.0,Zhejiang,Mainland China
1/27/2020 20:30,168.0,1.0,0.0,Henan,Mainland China
1/27/2020 20:30,151.0,0.0,4.0,Guangdong,Mainland China
1/27/2020 20:30,132.0,0.0,0.0,Chongqing,Mainland China
1/27/2020 20:30,106.0,0.0,0.0,Anhui,Mainland China
1/27/2020 20:30,100.0,0.0,0.0,Hunan,Mainland China
1/27/2020 20:30,90.0,0.0,0.0,Sichuan,Mainland China
1/27/2020 20:30,87.0,1.0,0.0,Shandong,Mainland China
1/27/2020 20:30,80.0,1.0,2.0,Beijing,Mainland China
1/27/2020 20:30,72.0,0.0,2.0,Jiangxi,Mainland China
1/27/2020 20:30,70.0,0.0,1.0,Jiangsu,Mainland China
1/27/2020 20:30,66.0,1.0,3.0,Shanghai,Mainland China
1/27/2020 20:30,59.0,0.0,0.0,Fujian,Mainland China
1/27/2020 20:30,51.0,0.0,0.0,Guangxi,Mainland China
1/27/2020 20:30,35.0,0.0,0.0,Shaanxi,Mainland China
1/27/2020 20:30,33.0,1.0,0.0,Hainan,Mainland China
1/27/2020 20:30,33.0,1.0,0.0,Hebei,Mainland China
1/27/2020 20:30,30.0,1.0,0.0,Heilongjiang,Mainland China
1/27/2020 20:30,27.0,0.0,0.0,Liaoning,Mainland China
1/27/2020 20:30,26.0,0.0,0.0,Yunnan,Mainland China
1/27/2020 20:30,23.0,0.0,0.0,Tianjin,Mainland China
1/27/2020 20:30,20.0,0.0,0.0,Shanxi,Mainland China
1/27/2020 20:30,19.0,0.0,0.0,Gansu,Mainland China
1/27/2020 20:30,11.0,0.0,0.0,Inner Mongolia,Mainland China
1/27/2020 20:30,9.0,0.0,0.0,Guizhou,Mainland China
1/27/2020 20:30,8.0,0.0,0.0,Hong Kong,Hong Kong
1/27/2020 20:30,7.0,0.0,0.0,Ningxia,Mainland China
1/27/2020 20:30,6.0,0.0,0.0,Jilin,Mainland China
1/27/2020 20:30,6.0,0.0,0.0,Macau,Macau
1/27/2020 20:30,6.0,0.0,0.0,Qinghai,Mainland China
1/27/2020 20:30,5.0,0.0,0.0,Taiwan,Taiwan
1/27/2020 20:30,5.0,0.0,0.0,Xinjiang,Mainland China
1/27/2020 20:30,1.0,0.0,0.0,Washington,US
1/27/2020 20:30,1.0,0.0,0.0,Illinois,US
1/27/2020 20:30,2.0,0.0,0.0,California,US
1/27/2020 20:30,1.0,0.0,0.0,Arizona,US
1/27/2020 20:30,4.0,0.0,1.0,,Japan
1/27/2020 20:30,8.0,0.0,2.0,,Thailand
1/27/2020 20:30,4.0,0.0,0.0,,South Korea
1/27/2020 20:30,5.0,0.0,0.0,,Singapore
1/27/2020 20:30,2.0,0.0,0.0,,Vietnam
1/27/2020 20:30,3.0,0.0,0.0,,France
1/27/2020 20:30,1.0,0.0,0.0,,Nepal
1/27/2020 20:30,4.0,0.0,0.0,,Malaysia
1/27/2020 20:30,1.0,0.0,0.0,Ontario,Canada
1/27/2020 20:30,1.0,0.0,0.0,,Cambodia
1/27/2020 20:30,1.0,0.0,0.0,,Sri Lanka
1/27/2020 20:30,0.0,0.0,0.0,,Ivory Coast
1/27/2020 20:30,4.0,0.0,0.0,New South Wales,Australia
1/27/2020 20:30,1.0,0.0,0.0,Victoria,Australia
1/27/2020 20:30,1.0,0.0,0.0,Bavaria,Germany
1/28/2020 23:00,3554.0,125.0,80.0,Hubei,Mainland China
1/28/2020 23:00,296.0,0.0,3.0,Zhejiang,Mainland China
1/28/2020 23:00,241.0,0.0,5.0,Guangdong,Mainland China
1/28/2020 23:00,221.0,0.0,0.0,Hunan,Mainland China
1/28/2020 23:00,206.0,2.0,1.0,Henan,Mainland China
1/28/2020 23:00,152.0,0.0,0.0,Anhui,Mainland China
1/28/2020 23:00,147.0,0.0,1.0,Chongqing,Mainland China
1/28/2020 23:00,121.0,0.0,0.0,Shandong,Mainland China
1/28/2020 23:00,109.0,0.0,3.0,Jiangxi,Mainland China
1/28/2020 23:00,108.0,0.0,0.0,Sichuan,Mainland China
1/28/2020 23:00,99.0,0.0,1.0,Jiangsu,Mainland China
1/28/2020 23:00,91.0,1.0,4.0,Beijing,Mainland China
1/28/2020 23:00,82.0,0.0,0.0,Fujian,Mainland China
1/28/2020 23:00,80.0,1.0,4.0,Shanghai,Mainland China
1/28/2020 23:00,58.0,0.0,2.0,Guangxi,Mainland China
1/28/2020 23:00,56.0,0.0,0.0,Shaanxi,Mainland China
1/28/2020 23:00,48.0,1.0,0.0,Hebei,Mainland China
1/28/2020 23:00,44.0,0.0,0.0,Yunnan,Mainland China
1/28/2020 23:00,43.0,1.0,0.0,Hainan,Mainland China
1/28/2020 23:00,37.0,1.0,0.0,Heilongjiang,Mainland China
1/28/2020 23:00,36.0,0.0,0.0,Liaoning,Mainland China
1/28/2020 23:00,27.0,0.0,0.0,Shanxi,Mainland China
1/28/2020 23:00,25.0,0.0,0.0,Tianjin,Mainland China
1/28/2020 23:00,24.0,0.0,0.0,Gansu,Mainland China
1/28/2020 23:00,16.0,0.0,0.0,Inner Mongolia,Mainland China
1/28/2020 23:00,13.0,0.0,0.0,Xinjiang,Mainland China
1/28/2020 23:00,12.0,0.0,0.0,Ningxia,Mainland China
1/28/2020 23:00,9.0,0.0,0.0,Guizhou,Mainland China
1/28/2020 23:00,9.0,0.0,0.0,Jilin,Mainland China
1/28/2020 23:00,8.0,0.0,0.0,Hong Kong,Hong Kong
1/28/2020 23:00,8.0,0.0,0.0,Taiwan,Taiwan
1/28/2020 23:00,7.0,0.0,0.0,Macau,Macau
1/28/2020 23:00,6.0,0.0,0.0,Qinghai,Mainland China
1/28/2020 18:00,1.0,0.0,0.0,Washington,US
1/28/2020 23:00,1.0,0.0,0.0,Illinois,US
1/28/2020 23:00,2.0,0.0,0.0,California,US
1/28/2020 23:00,1.0,0.0,0.0,Arizona,US
1/28/2020 23:00,7.0,0.0,1.0,,Japan
1/28/2020 23:00,14.0,0.0,5.0,,Thailand
1/28/2020 23:00,4.0,0.0,0.0,,South Korea
1/28/2020 23:00,7.0,0.0,0.0,,Singapore
1/28/2020 23:00,2.0,0.0,0.0,,Vietnam
1/28/2020 23:00,4.0,0.0,0.0,,France
1/28/2020 23:00,1.0,0.0,0.0,,Nepal
1/28/2020 23:00,7.0,0.0,0.0,,Malaysia
1/28/2020 23:00,1.0,0.0,0.0,Ontario,Canada
1/28/2020 23:00,1.0,0.0,0.0,British Columbia,Canada
1/28/2020 23:00,1.0,0.0,0.0,,Cambodia
